Date,High,Low,Open,Close,Volume,Adj Close
2016-03-28,148.64999389648438,147.22999572753906,147.75,148.39999389648438,3265100.0,117.87166595458984
2016-03-29,149.75999450683594,147.5,147.58999633789062,149.3300018310547,3138500.0,118.61034393310547
2016-03-30,150.41000366210938,148.32000732421875,149.9499969482422,148.41000366210938,3331200.0,117.8796157836914
2016-03-31,153.10000610351562,149.36000061035156,149.7899932861328,151.4499969482422,6780600.0,120.29424285888672
2016-04-01,152.9600067138672,150.25,150.50999450683594,152.52000427246094,3925500.0,121.14411163330078
2016-04-04,153.52000427246094,151.91000366210938,152.33999633789062,152.07000732421875,3931200.0,120.78669738769531
2016-04-05,151.60000610351562,149.64999389648438,151.42999267578125,150.0,3337000.0,119.14253234863281
2016-04-06,150.14999389648438,147.80999755859375,149.89999389648438,150.02000427246094,4194600.0,119.15840911865234
2016-04-07,149.60000610351562,148.0,149.07000732421875,148.25,3663000.0,117.75252532958984
2016-04-08,149.99000549316406,148.1199951171875,149.05999755859375,149.35000610351562,3293800.0,118.62625122070312
2016-04-11,151.9499969482422,149.22000122070312,150.25999450683594,149.25,3846100.0,118.54679870605469
2016-04-12,150.11000061035156,148.5800018310547,149.61000061035156,149.6300048828125,3595800.0,118.84861755371094
2016-04-13,151.22999572753906,149.6300048828125,150.75,151.22999572753906,3168400.0,120.11946868896484
2016-04-14,152.75999450683594,150.3800048828125,151.5,151.16000366210938,3176500.0,120.06390380859375
2016-04-15,152.10000610351562,150.9600067138672,151.0399932861328,151.72000122070312,3657600.0,120.50868225097656
2016-04-18,153.13999938964844,151.49000549316406,151.72000122070312,152.52999877929688,6581700.0,121.15206909179688
2016-04-19,146.9499969482422,142.61000061035156,146.47000122070312,144.0,13190200.0,114.37682342529297
2016-04-20,147.1999969482422,144.0,144.24000549316406,146.11000061035156,6754300.0,116.05274963378906
2016-04-21,150.1199951171875,146.4600067138672,146.5800018310547,149.3000030517578,6017700.0,118.58654022216797
2016-04-22,151.0,147.5,149.44000244140625,148.5,5191900.0,117.95110321044922
2016-04-25,148.89999389648438,147.11000061035156,148.16000366210938,148.80999755859375,2848900.0,118.19733428955078
2016-04-26,149.7899932861328,147.89999389648438,148.64999389648438,149.0800018310547,2979800.0,118.41178131103516
2016-04-27,150.77999877929688,148.97000122070312,149.35000610351562,150.47000122070312,3111200.0,119.5158462524414
2016-04-28,150.17999267578125,146.72999572753906,149.75,147.07000732421875,3791500.0,116.8153076171875
2016-04-29,147.33999633789062,144.19000244140625,146.49000549316406,145.94000244140625,4225800.0,115.917724609375
2016-05-02,147.0,144.42999267578125,146.55999755859375,145.27000427246094,3502400.0,115.38557434082031
2016-05-03,144.89999389648438,142.89999389648438,144.64999389648438,144.1300048828125,3584300.0,114.48008728027344
2016-05-04,145.0,143.30999755859375,143.36000061035156,144.25,2577100.0,114.57539367675781
2016-05-05,147.3000030517578,145.4499969482422,145.9499969482422,146.47000122070312,6501200.0,116.33870697021484
2016-05-06,147.97000122070312,144.47000122070312,144.86000061035156,147.2899932861328,4895800.0,118.11900329589844
2016-05-09,148.1999969482422,147.00999450683594,147.6999969482422,147.33999633789062,4302400.0,119.29299926757812
2016-05-10,150.0399932861328,147.74000549316406,148.24000549316406,149.97000122070312,3992700.0,121.42239379882812
2016-05-11,151.08999633789062,148.74000549316406,149.7100067138672,148.9499969482422,3093000.0,120.59652709960938
2016-05-12,149.38999938964844,147.11000061035156,149.2100067138672,148.83999633789062,3249200.0,120.50749206542969
2016-05-13,149.86000061035156,147.4199981689453,148.7899932861328,147.72000122070312,2398000.0,119.60065460205078
2016-05-16,149.99000549316406,147.44000244140625,147.64999389648438,149.4600067138672,3069100.0,121.00947570800781
2016-05-17,149.5,147.2899932861328,149.2100067138672,148.0,3490600.0,119.82740020751953
2016-05-18,148.52000427246094,146.36000061035156,147.99000549316406,147.33999633789062,2491100.0,119.29299926757812
2016-05-19,146.92999267578125,143.9600067138672,146.47999572753906,144.92999267578125,3685600.0,117.34174346923828
2016-05-20,147.50999450683594,145.5500030517578,145.7100067138672,147.25,3671500.0,119.22014617919922
2016-05-23,147.9499969482422,146.66000366210938,147.61000061035156,146.77000427246094,2103800.0,118.83148193359375
2016-05-24,148.75,146.8800048828125,146.8800048828125,148.30999755859375,2929300.0,120.07837677001953
2016-05-25,152.08999633789062,148.5,148.92999267578125,151.69000244140625,4355300.0,122.81497192382812
2016-05-26,152.50999450683594,151.0500030517578,151.5500030517578,152.44000244140625,3062900.0,123.42221069335938
2016-05-27,152.92999267578125,152.14999389648438,152.35000610351562,152.83999633789062,2457100.0,123.7460708618164
2016-05-31,153.80999755859375,152.27000427246094,152.55999755859375,153.74000549316406,5836600.0,124.47474670410156
2016-06-01,153.27000427246094,151.5399932861328,153.0,152.50999450683594,2663400.0,123.47887420654297
